"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"#Springfield, MO #Nursing #Job: Registered Nurse at Mercy Health http://t.co/RcM9r6GOa6 #VeteranJob #Jobs #TweetMyJobs",FALSE,1,NA,2014-12-12 22:05:20,FALSE,NA,"543527046173847552",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","MercyJobs",0,FALSE,FALSE,"-93.274092","37.1799869"
"#GetCovered with @EFOF RT @MHhealth Monday 12/15 key deadline to sign up for #ACA health insurance: http://t.co/nBBgDnFXPL via @NickNehamas",FALSE,1,NA,2014-12-12 22:05:04,FALSE,NA,"543526979749044226",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FrancoRipple",1,FALSE,FALSE,"-82.73018873","27.78566722"
"A 3rd holiday meal! (@ Catholic Health East in Newtown Square, PA) http://t.co/vXuPbx7qKm http://t.co/GVcpUXbgDq",FALSE,0,NA,2014-12-12 22:04:40,FALSE,NA,"543526879211560961",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","abiosis_13",0,FALSE,FALSE,"-75.41043311","39.99189214"
"If you're looking for some all natural beauty products we have them here at #ShakeHouseBoxing. #Health… http://t.co/1xE7vyqHK9",FALSE,0,NA,2014-12-12 22:04:23,FALSE,NA,"543526806146789376",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","SammieDaBully",0,FALSE,FALSE,"-81.03498767","33.29642294"
"#IT #Job in #FL, FL: SCM / Release Engineer (MS Visual Studio / TFS) at WellCare Health Plans http://t.co/cTelm70i9e #Jobs",FALSE,0,NA,2014-12-12 22:04:21,FALSE,NA,"543526798252703744",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","WellCareCareers",0,FALSE,FALSE,"-81.5157535","27.6648274"
"“@justinbieber: Living happy and healthy”",FALSE,0,"justinbieber",2014-12-12 22:04:05,FALSE,"542358995835449345","543526729713979393","27260086","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_briannaa86",0,FALSE,FALSE,"-76.17184628","43.0717731"
"PT's needed for SNFs across Arkansas ASAP! - Supplemental Health Care: (#Alexander, AR) http://t.co/qFCKNEfovq #Healthcare #Job",FALSE,0,NA,2014-12-12 22:03:50,FALSE,NA,"543526668497735682",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","WorkWithSHC",0,FALSE,FALSE,"-92.4412674","34.6295373"
"Valley Health Nurses #Nursing #Job: Patient Care Tech Job (#Winchester, VA) http://t.co/LWfaWxlf3U #Nurse #Nurse #Jobs",FALSE,0,NA,2014-12-12 22:03:48,FALSE,NA,"543526658775326720",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","ValleyHealthRNs",0,FALSE,FALSE,"-78.1633341","39.1856597"
"If you are perfectly healthy and ask me for a handicapped seats so you can sit closer I will judge you. Hard.",FALSE,0,NA,2014-12-12 22:03:37,FALSE,NA,"543526612931575808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CharleyinKC",0,FALSE,FALSE,"-94.586446","39.09889479"
"like I'm reading the Twitter feed of this girl who is ""healthy""",FALSE,0,NA,2014-12-12 22:03:26,FALSE,NA,"543526568472358913",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gymgirl90",0,FALSE,FALSE,"-71.06310133","42.3776968"
"Registered Nurse - Mercy Health: (#Joplin, MO) http://t.co/6Bd8dxmenR #Nursing #VeteranJob #Job #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 22:03:19,FALSE,NA,"543526537924857856",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_MOP_NURSING",0,FALSE,FALSE,"-94.5274681","37.0603193"
"the foods that so called healthy lifters eat disgusts me",FALSE,0,NA,2014-12-12 22:03:13,FALSE,NA,"543526512675545088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gymgirl90",0,FALSE,FALSE,"-71.06324836","42.37765975"
"#Springfield, MO #Nursing #Job: Registered Nurse at Mercy Health http://t.co/yRJzW4b2vD #VeteranJob #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 22:02:16,FALSE,NA,"543526274883268608",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","MercyJobs",0,FALSE,FALSE,"-93.274092","37.1799869"
"Soliant Health: Deaf/Hard of Hearing Teaching Job open near Greenville,NC (#Greenville, NC) http://t.co/InBtuiVQc4 #Education #Job",FALSE,0,NA,2014-12-12 22:01:44,FALSE,NA,"543526140007030784",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Schools",0,FALSE,FALSE,"-77.3663538","35.612661"
"#IT #Job in #MenomoneeFalls, WI: SYSTEMS ANALYST, FCH - CLINICAL INFORMATICS Job at Froedtert Health http://t.co/5671glZvjz #Jobs",FALSE,0,NA,2014-12-12 22:01:07,FALSE,NA,"543525983056191488",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","FroedtertJobs",0,FALSE,FALSE,"-88.1173132","43.1788967"
"RN Registered Nurse - Supplemental Health Care: (#Plainview, NY) http://t.co/H69YZGr2hk #Nursing #Job #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 22:01:04,FALSE,NA,"543525972138409984",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","WorkWithSHC",0,FALSE,FALSE,"-73.4673454","40.7764882"
"#Nursing #Job alert: School Nurse Job Opening, Denver, Colorado | Soliant Health | #Denver, CO http://t.co/mwCD6SaCTf #RN #Jobs",FALSE,0,NA,2014-12-12 22:00:34,FALSE,NA,"543525843742384128",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Nursing",0,FALSE,FALSE,"-104.9847034","39.7391536"
"Yale New Haven Health Services #Healthcare #Job: Clinical Integration Coordinator- YNHHS (#NewHaven, CT) http://t.co/KGpOvWdlvJ",FALSE,0,NA,2014-12-12 22:00:04,FALSE,NA,"543525718320115712",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","BPTHospCareers",0,FALSE,FALSE,"-72.935109","41.302774"
"COTA Job in Bloomingdale IL Schools - Soliant Health: (#Bloomingdale, IL) http://t.co/PhKwQ23J00 #Healthcare #Job #Jobs",FALSE,0,NA,2014-12-12 21:59:57,FALSE,NA,"543525690478321664",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Schools",0,FALSE,FALSE,"-88.0809036","41.9575285"
"Soliant Health #IT #Job: Epic Ambulatory Clarity Analyst - Chicago (#Chicago, IL) http://t.co/oYDaK2GupP #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 21:59:56,FALSE,NA,"543525684946030592",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_IT",0,FALSE,FALSE,"-87.6297982","41.8781136"
"#Nursing #Job alert: RN / Registered Nurse / Travel | Supplemental Health Care | #Clinton, IA http://t.co/t49Dya4Aur #Jobs",FALSE,0,NA,2014-12-12 21:59:23,FALSE,NA,"543525548194922496",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_ia_nursing",0,FALSE,FALSE,"-90.1887379","41.8444735"
"#Wichita, KS #Nursing #Job: KS - Registered Nurse - RN at Supplemental Health Care http://t.co/vEhbvimaYI #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 21:59:23,FALSE,NA,"543525546684989440",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_ksw_nursing",0,FALSE,FALSE,"-97.3138554","37.7040524"
"This is a great source for relationship tips for high school &amp; college students. Sponsored by Liz Claiborne.  http://t.co/Sl7eqxhxHI",FALSE,0,NA,2014-12-12 21:59:19,FALSE,NA,"543525532642869248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AmidonChris",0,FALSE,FALSE,"-86.90314677","40.03511607"
"Mercy Health: Pharmacy Technician I (#Joplin, MO) http://t.co/X5ZCFyMIUF #Healthcare #VeteranJob #Job #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 21:59:16,FALSE,NA,"543525517421338624",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","MercyJobs",0,FALSE,FALSE,"-94.5274681","37.0603193"
"#Nursing #Job alert: Clinical Nurse | VCU Health System | #SouthHill, VA http://t.co/0nlHYIh93Q #Jobs http://t.co/EI3OVlx7SH",FALSE,0,NA,2014-12-12 21:58:54,FALSE,NA,"543525426912837632",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","VCUHealthJobs",0,FALSE,FALSE,"-78.1288857","36.726532"
"#Healthcare #Job in #SouthFrankfort, KY: Physical Therapist Assistan... at Accountable Healthcare Staffing http://t.co/TgcW71YTCQ",FALSE,0,NA,2014-12-12 21:58:41,FALSE,NA,"543525370452914176",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_kyl_health",0,FALSE,FALSE,"-84.8732835","38.2009055"
"CVS Health #Nursing #Job: Nurse Practitioner Cleveland (#Cleveland, TN) http://t.co/bOxi6w88bA #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 21:58:07,FALSE,NA,"543525229121638400",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_TNC_NURSING",0,FALSE,FALSE,"-84.8766115","35.1595182"
"Saint Luke's Health System #Healthcare #Job: CS Specialist II - FT SLNH (#KansasCity, MO) http://t.co/4UoG7dxqxO #Jobs",FALSE,0,NA,2014-12-12 21:57:41,FALSE,NA,"543525120480800769",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","SaintLukesJobs",0,FALSE,FALSE,"-94.5998517","39.1041725"
"US Embargo Stalled Payment to Cuban Ebola Doctors - ABC News http://t.co/KL8cRp5aht #Health",FALSE,0,NA,2014-12-12 21:57:17,FALSE,NA,"543525020207550464",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","greensboro_nc",1,FALSE,FALSE,"-79.79241371","36.07366104"
"Registered Nurse - Mercy Health: (#Springfield, MO) http://t.co/V5uaH9WXMv #Nursing #VeteranJob #Job #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 21:56:06,FALSE,NA,"543524721728303106",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","MercyJobs",0,FALSE,FALSE,"-93.274092","37.1799869"
"#Healthcare #Job in #Jacksonville, FL: Speech Language Path Job in Jacksonville, FL at Soliant Health http://t.co/CGQxsTJLvh",FALSE,0,NA,2014-12-12 21:56:06,FALSE,NA,"543524721103339520",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Schools",0,FALSE,FALSE,"-81.655651","30.3321838"
"ER / RN / Registered Nurse/ Travel Nurse - Supplemental Health Care: (#Philadelphia, PA) http://t.co/R7Z5wVKaVb #Nursing #Job",FALSE,0,NA,2014-12-12 21:55:29,FALSE,NA,"543524568376168449",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","WorkWithSHC",0,FALSE,FALSE,"-75.1749671","39.9531865"
"#Healthcare #Job alert: Occupational Therapy Position available in ... | Soliant Health | #Greenville, SC http://t.co/zAxxpKRT9b",FALSE,0,NA,2014-12-12 21:54:56,FALSE,NA,"543524428886179840",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_grn_health",0,FALSE,FALSE,"-82.3940104","34.8526176"
"Chris Burns, @USAID digital dev: ""it's not about the technology, is about investing in the ecosystem"" that improves health @unfoundation",FALSE,1,NA,2014-12-12 21:54:42,FALSE,NA,"543524370384453632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","breesemci",1,FALSE,FALSE,"-77.02400828","38.89634171"
"Soliant Health: OT position at a charter school in Washington, D.C. (#WashingtonDC) http://t.co/uj6FcOc9BS #Healthcare #Job #Jobs",FALSE,0,NA,2014-12-12 21:54:24,FALSE,NA,"543524295889018880",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Schools",0,FALSE,FALSE,"-77.0363658","38.8951118"
"#Richmond, VA #Healthcare #Job: Physical Therapist II at VCU Health System http://t.co/TgbEvQZ2TB http://t.co/c8kYcy97Ea",FALSE,0,NA,2014-12-12 21:54:07,FALSE,NA,"543524224539693056",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","VCUHealthJobs",0,FALSE,FALSE,"-77.469092","37.542979"
"#Nursing #Job alert: Telemetry RN's needed to work at a Ho... | Supplemental Health Care | #DesMoines, IA http://t.co/fxuXe88h6d",FALSE,0,NA,2014-12-12 21:53:57,FALSE,NA,"543524181543899138",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_IAD_NURSING",0,FALSE,FALSE,"-93.6243133","41.5816456"
"I finally eat pizza and it burns my mouth. God is punishing me for not eating healthy.",FALSE,0,NA,2014-12-12 21:53:28,FALSE,NA,"543524059708157952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Overton_Andrew",0,FALSE,FALSE,"-93.72639349","41.66666786"
"#Healthcare #Job in #WinstonSalem, NC: Medical Billing/Coding Ma... at Salem Solutions, LLC - Salem Med... http://t.co/Y1uvGGZDRz",FALSE,0,NA,2014-12-12 21:53:15,FALSE,NA,"543524004657520640",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_nct_health",1,FALSE,FALSE,"-80.3268812","36.0937141"
"#Nursing #Job in #Milwaukee, WI: STAFF RN, FH - ED/TRAUMA Job at Froedtert Health http://t.co/qPdy7fxxSu #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 21:53:13,FALSE,NA,"543523996096933888",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","FroedtertJobs",0,FALSE,FALSE,"-87.9064736","43.0389025"
"#Healthcare #Job alert: Patient Care Associate | Mercy Health | #Springfield, MO http://t.co/QDCKrPHxz8 #VeteranJob #Jobs",FALSE,0,NA,2014-12-12 21:53:06,FALSE,NA,"543523967856685056",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","MercyJobs",0,FALSE,FALSE,"-93.274092","37.1799869"
"Racine, WI school job for SLP - Soliant Health: (#Racine, WI) http://t.co/x5xaApq8PC #Healthcare #Job #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 21:52:36,FALSE,NA,"543523841444569088",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Schools",0,FALSE,FALSE,"-87.7828523","42.7261309"
"#Healthcare #Job alert: VP MGD CARE AND CREDENTIALING | Inova Health System | #FALLSCHURCH, VA http://t.co/wXMnsGJBI6 #Jobs",FALSE,0,NA,2014-12-12 21:52:31,FALSE,NA,"543523821571944448",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_VAV_health",0,FALSE,FALSE,"-77.2236236","38.8704605"
"Soliant Health: Bilingual Internal Medicine Physician Job near Man... (#Manhattan, NY) http://t.co/qTTBnbl0aj #FamilyPractice #Job",FALSE,1,NA,2014-12-12 21:51:58,FALSE,NA,"543523681347973120",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_MDs",0,FALSE,FALSE,"-73.9662495","40.7834345"
"#Nursing #Job alert: Respiratory Therapist Job | Valley Health Nurses | #LURAY, VA http://t.co/R1QC2M3reY #Nurse #Nurse #Jobs",FALSE,1,NA,2014-12-12 21:51:55,FALSE,NA,"543523669914304512",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","ValleyHealthRNs",0,FALSE,FALSE,"-78.4594522","38.665397"
"#NiagaraFalls, ON #Job: DIAGNOSTIC IMAGING/LABORATORY MEDICINE at Niagara Health System http://t.co/P85GKlGIfk #hospitaljobs",FALSE,0,NA,2014-12-12 21:51:33,FALSE,NA,"543523578105192448",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","nhscareers",0,FALSE,FALSE,"-79.0377388","43.0962143"
"THORNHILL, ON this week at http://t.co/F9zTiC57Es  #torontofood #toronto #healthy #tochal #9057070075",FALSE,0,NA,2014-12-12 21:51:31,FALSE,NA,"543523570111225856",NA,"<a href=""http://foodpages.ca"" rel=""nofollow"">New Foodpages</a>","foodpages",0,FALSE,FALSE,"-79.419235","43.805988"
"Speech Language Pathologist, Macon, Georgia HOT JOB!!!! - Soliant Health: (#Macon, GA) http://t.co/dQd4aWJ39d #Healthcare #Job",FALSE,0,NA,2014-12-12 21:50:55,FALSE,NA,"543523416557375488",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Schools",0,FALSE,FALSE,"-83.6324022","32.8406946"
"Soliant Health #Healthcare #Job: Speech Language Pathology Job Near Fayetteville, NC (#Fayetteville, NC) http://t.co/TjiDOtD9r7",FALSE,0,NA,2014-12-12 21:50:54,FALSE,NA,"543523411679383553",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_fay_health",0,FALSE,FALSE,"-78.8783585","35.0526641"
"PeopleSoft Jobs - PeopleSoft Analyst - Ocala, FL - Soliant Health: (#Ocala, FL) http://t.co/pI6SlCDOtW #IT #Job #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 21:50:16,FALSE,NA,"543523254753714176",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_IT",0,FALSE,FALSE,"-82.1400923","29.1871986"
"Food Service Tech II - Mercy Health: (#OklahomaCity, OK) http://t.co/Ns4chdjOX2 #Healthcare #VeteranJob #Job #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 21:49:46,FALSE,NA,"543523129578909696",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","MercyJobs",0,FALSE,FALSE,"-97.5968256","35.6080096"
"#Nursing #Job alert: Clinical Nurse - Ps... | VCU Health System | #Richmond, VA http://t.co/HSl7VIQqLY http://t.co/TXLExyvjBz",FALSE,0,NA,2014-12-12 21:49:14,FALSE,NA,"543522994820108288",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","VCUHealthJobs",0,FALSE,FALSE,"-77.469092","37.542979"
"#LaPlata, MD #Healthcare #Job: La Plata, MD school assignment for Speech Language Pat... at Soliant Health http://t.co/pOipWCOWwo",FALSE,0,NA,2014-12-12 21:49:10,FALSE,NA,"543522976369356801",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_VAL_health",0,FALSE,FALSE,"-76.9752514","38.5292877"
"Mercy Health: Supervisor-Nutrition Services (#Carthage, MO) http://t.co/AD64LfKMr1 #Healthcare #VeteranJob #Job #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 21:49:05,FALSE,NA,"543522955481739265",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_mop_health",0,FALSE,FALSE,"-94.3102228","37.176447"
"I just want to be healthy :(",FALSE,0,NA,2014-12-12 21:49:02,FALSE,NA,"543522943167660034",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","raylenedmacleod",0,FALSE,FALSE,"-80.29929029","43.52670657"
"#Healthcare #Job in #FAIRFAX, VA: REGISTERED NURSE 2 CASE MGR PV at Inova Health System http://t.co/HLAjVi8Jkw #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 21:48:40,FALSE,NA,"543522850439573504",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_VAF_health",0,FALSE,FALSE,"-77.287999","38.844123"
"Trying to nurse a raccoon back to health is complicated and heartbreaking.",FALSE,0,NA,2014-12-12 21:48:15,FALSE,NA,"543522747629191168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CarmenDailyyy",0,FALSE,FALSE,"-84.7550805","36.1623516"
"Sad, funny, but true.... #Americans #Health http://t.co/q5RVugbrn3",FALSE,0,NA,2014-12-12 21:48:09,FALSE,NA,"543522722551447552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","drderekbell",0,FALSE,FALSE,"-78.992871","42.6967176"
"Travel Registered Nurse RN - Supplemental Health Care: (#KansasCity, KS) http://t.co/hmJNEmYU8B #Nursing #Job #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 21:48:03,FALSE,NA,"543522697632677888",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_ksk_NURSING",0,FALSE,FALSE,"-94.6269572","39.1173883"
"Soliant Health #Healthcare #Job: Retail System Director of Pharmacy: Cleveland, OH (#Cleveland, OH) http://t.co/IENkn9XVWy #Jobs",FALSE,0,NA,2014-12-12 21:47:59,FALSE,NA,"543522680813522944",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Pharm",0,FALSE,FALSE,"-81.6954088","41.4994954"
"Registered Nurse... - Accountable Healthcare Staffing: (#York, PA) http://t.co/dUDzKPEYt6 #Nursing #Job http://t.co/KWQq7sVfEd",FALSE,0,NA,2014-12-12 21:47:41,FALSE,NA,"543522604338790400",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","AccountableHS",0,FALSE,FALSE,"-76.73","39.96"
"#Durham, NC #Nursing #Job: Endo/Bronch Clinic Travel Job in Durham, NC at Soliant Health http://t.co/T7LHJtNhn1 #RN #Jobs",FALSE,0,NA,2014-12-12 21:47:35,FALSE,NA,"543522579168780288",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Nursing",0,FALSE,FALSE,"-78.898619","35.9940329"
"“@Health_Nexus: RT @MoreCoffeePls: Cathy Crowe: Socks are not enough: #Socialjustice lies upstream from charity http://t.co/LwQliKJLuM”",FALSE,0,"Health_Nexus",2014-12-12 21:47:35,FALSE,"543496789421481984","543522577575337984","305127565","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vanessalingyu",0,FALSE,FALSE,"-79.3623075","43.66020542"
"Soliant Health: School Contract Job, PT (Physical Therapist), Columbia,... (#Columbia, SC) http://t.co/sYhUtitkTO #Healthcare #Job",FALSE,0,NA,2014-12-12 21:47:34,FALSE,NA,"543522573435170816",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Schools",0,FALSE,FALSE,"-81.0368211","33.9873389"
"I'm at Youfit Health Clubs in Greenacres, FL https://t.co/1Jn52oNlpA",FALSE,0,NA,2014-12-12 21:47:26,FALSE,NA,"543522540581584896",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","coconutsunset",0,FALSE,FALSE,"-80.14742398","26.62123341"
"Truck Driver - Mercy Health: (#StLouis, MO) http://t.co/KBqy9RCW0L #Healthcare #VeteranJob #Job #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 21:46:55,FALSE,NA,"543522410318671872",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","MercyJobs",0,FALSE,FALSE,"-90.4462185","38.6447"
"#Wheaton, IL #Healthcare #Job: Bilingual Speech Language Pathologist, Wheaton, Illinois at Soliant Health http://t.co/DidlJWT3VQ",FALSE,0,NA,2014-12-12 21:45:51,FALSE,NA,"543522141623185408",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Schools",0,FALSE,FALSE,"-88.1070127","41.8661403"
